r_name,b_name,event,date,month,year,gender,city,state,country,referee,winner,finish,finishdetails,finishround,titlebout,weightclass,numberofrounds,emptyarena,heightdif,agedif,reachdif,r_odds,r_age,r_age_range,r_stance,b_odds,b_age,r_age_range,b_stance,r_avgkd,r_avgsigstratt,r_avgsigstrlanded,r_avgtdatt,r_avgtdlanded,r_avgsubatt,r_avgctrltime(seconds),b_avgkd,b_avgsigstratt,b_avgsigstrlanded,b_avgtdatt,b_avgtdlanded,b_avgsubatt,b_avgctrltime(seconds),r_undefeated,b_undefeated,r_wc_ranked,r_pfp_ranked,b_wc_ranked,b_pfp_ranked,r_champion,b_champion
Walt Harris,Cody East,UFC 197: Jones vs Saint Preux,2016-04-23,4,2016,MALE,Las Vegas,Nevada,USA,Mark Smith,Red,KO/TKO,Punches,1,False,Heavyweight,3,False,5.08,5,7.62,160,32,31-35,Southpaw,-185,27,31-35,Orthodox,0.5,55.0,15.75,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False
Yair Rodriguez,Andre Fili,UFC 197: Jones vs Saint Preux,2016-04-23,4,2016,MALE,Las Vegas,Nevada,USA,Dan Miragliotta,Red,KO/TKO,Kick,2,False,Featherweight,3,False,0.0,-2,-7.62,-110,23,21-25,Orthodox,-110,25,21-25,Orthodox,0.0,97.75,48.5,6.25,1.75,1.75,83.0,0.5,50.5,19.69,2.31,1.38,0.12,99.5,True,False,False,False,False,False,False,False
Albert Tumenov,Gunnar Nelson,UFC Fight Night: Overeem vs Arlovski,2016-05-08,5,2016,MALE,Rotterdam,Zuid-Holland,Netherlands,Marc Goddard,Blue,SUB,Rear Naked Choke,2,False,Welterweight,3,False,0.0,-3,2.54,-155,24,21-25,Orthodox,135,27,21-25,Switch,0.44,136.0,55.06,1.41,0.03,0.0,14.25,0.25,20.91,11.23,1.17,0.77,0.38,107.28,False,False,True,False,False,False,False,False
Alistair Overeem,Andrei Arlovski,UFC Fight Night: Overeem vs Arlovski,2016-05-08,5,2016,MALE,Rotterdam,Zuid-Holland,Netherlands,Marc Goddard,Red,KO/TKO,Punch,2,False,Heavyweight,5,False,2.54,-2,7.62,-240,35,31-35,Orthodox,200,37,31-35,Orthodox,0.57,51.02,38.0,1.34,0.13,0.0,43.05,0.2,40.82,21.43,0.05,0.02,0.0,62.24,False,False,True,False,True,False,False,False
Antonio Silva,Stefan Struve,UFC Fight Night: Overeem vs Arlovski,2016-05-08,5,2016,MALE,Rotterdam,Zuid-Holland,Netherlands,Leon Roberts,Blue,KO/TKO,Punch,1,False,Heavyweight,3,False,-17.78,8,-10.16,185,36,36-40,Orthodox,-225,28,36-40,Orthodox,0.29,23.01,12.27,0.39,0.0,0.0,27.61,0.01,77.85,43.81,0.51,0.51,0.09,27.4,False,False,True,False,False,False,False,False
Germaine de Randamie,Anna Elmose,UFC Fight Night: Overeem vs Arlovski,2016-05-08,5,2016,FEMALE,Rotterdam,Zuid-Holland,Netherlands,Rich Mitchell,Red,KO/TKO,Knee,1,False,Women's Bantamweight,3,False,15.24,1,15.24,-400,32,31-35,Orthodox,325,31,31-35,Orthodox,0.0,64.0,27.25,0.0,0.0,0.0,60.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False,False,False,False
Jon Tuck,Josh Emmett,UFC Fight Night: Overeem vs Arlovski,2016-05-08,5,2016,MALE,Rotterdam,Zuid-Holland,Netherlands,Rich Mitchell,Blue,S-DEC,,3,False,Lightweight,3,False,12.7,0,7.62,-110,31,31-35,Orthodox,-110,31,31-35,Orthodox,0.5,62.12,26.19,0.69,0.38,1.12,105.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False
Karolina Kowalkiewicz,Heather Jo Clark,UFC Fight Night: Overeem vs Arlovski,2016-05-08,5,2016,FEMALE,Rotterdam,Zuid-Holland,Netherlands,Marc Goddard,Red,,,,False,Women's Strawweight,3,False,-7.62,-5,0.0,-320,30,26-30,Orthodox,260,35,26-30,Orthodox,0.0,169.0,66.0,0.0,0.0,0.0,89.0,0.0,99.0,56.0,5.0,1.0,1.0,472.0,True,True,True,False,False,False,False,False
Kyoji Horiguchi,Neil Seery,UFC Fight Night: Overeem vs Arlovski,2016-05-08,5,2016,MALE,Rotterdam,Zuid-Holland,Netherlands,Marc Goddard,Red,U-DEC,,3,False,Flyweight,3,False,2.54,-11,5.08,-600,25,21-25,Orthodox,450,36,21-25,Orthodox,0.06,157.09,57.16,4.16,0.47,0.0,61.28,0.31,93.62,37.94,3.06,1.25,2.25,94.88,False,False,True,False,False,False,False,False
Leon Edwards,Dominic Waters,UFC Fight Night: Overeem vs Arlovski,2016-05-08,5,2016,MALE,Rotterdam,Zuid-Holland,Netherlands,Lukasz Bosacki,Red,U-DEC,,3,False,Welterweight,3,False,-2.54,-3,-12.7,-270,24,21-25,Southpaw,230,27,21-25,Orthodox,0.38,54.25,26.5,1.0,0.0,0.0,138.12,0.0,26.5,6.5,2.5,2.5,0.0,189.0,False,False,False,False,False,False,False,False
Magnus Cedenblad,Garreth McLellan,UFC Fight Night: Overeem vs Arlovski,2016-05-08,5,2016,MALE,Rotterdam,Zuid-Holland,Netherlands,Lukasz Bosacki,Red,KO/TKO,Kick,2,False,Middleweight,3,False,10.16,1,17.78,-250,34,31-35,Orthodox,210,33,31-35,Southpaw,0.0,28.12,17.62,4.25,2.25,0.5,408.38,0.0,77.0,55.0,4.5,1.0,1.5,315.0,False,False,False,False,False,False,False,False
Nikita Krylov,Francimar Barroso,UFC Fight Night: Overeem vs Arlovski,2016-05-08,5,2016,MALE,Rotterdam,Zuid-Holland,Netherlands,Lukasz Bosacki,Red,SUB,Rear Naked Choke,2,False,Light Heavyweight,3,False,5.08,-12,5.08,-200,24,21-25,Orthodox,170,36,21-25,Orthodox,0.28,30.12,20.81,0.53,0.0,0.81,84.88,0.0,87.75,48.38,10.12,1.12,0.0,246.38,False,False,True,False,False,False,False,False
Rustam Khabilov,Chris Wade,UFC Fight Night: Overeem vs Arlovski,2016-05-08,5,2016,MALE,Rotterdam,Zuid-Holland,Netherlands,Leon Roberts,Red,U-DEC,,3,False,Lightweight,3,False,-5.08,1,7.62,-165,29,26-30,Orthodox,145,28,26-30,Orthodox,0.06,79.5,25.75,7.62,4.06,0.06,175.53,0.0,29.0,16.38,4.0,2.62,0.62,298.0,False,True,False,False,False,False,False,False
Ulka Sasaki,Willie Gates,UFC Fight Night: Overeem vs Arlovski,2016-05-08,5,2016,MALE,Rotterdam,Zuid-Holland,Netherlands,Rich Mitchell,Red,,,,False,Flyweight,3,False,5.08,-3,2.54,-135,26,26-30,Southpaw,115,29,26-30,Orthodox,0.0,27.25,11.25,3.75,0.75,0.5,42.75,0.5,43.0,16.75,0.0,0.0,0.25,9.5,False,False,False,False,False,False,False,False
Yan Cabral,Reza Madadi,UFC Fight Night: Overeem vs Arlovski,2016-05-08,5,2016,MALE,Rotterdam,Zuid-Holland,Netherlands,Leon Roberts,Blue,KO/TKO,Punch,3,False,Lightweight,3,False,0.0,-5,2.54,-160,32,31-35,Orthodox,140,37,31-35,Orthodox,0.12,47.5,23.38,6.12,2.62,0.62,343.0,0.0,78.0,34.75,8.88,2.25,0.62,193.5,False,False,False,False,False,False,False,False
Cris Cyborg,Leslie Smith,UFC 198: Werdum vs Miocic,2016-05-14,5,2016,MALE,Curitiba,Parana,Brazil,Eduardo Herdy,Red,,,,False,Catch Weight,3,False,-2.54,-3,5.08,-1500,30,26-30,Orthodox,1200,33,26-30,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,152.75,52.38,0.62,0.0,0.0,17.12,True,False,False,False,False,False,False,False
Demian Maia,Matt Brown,UFC 198: Werdum vs Miocic,2016-05-14,5,2016,MALE,Curitiba,Parana,Brazil,Mario Yamasaki,Red,SUB,Rear Naked Choke,3,False,Welterweight,3,False,2.54,3,-7.62,-350,38,36-40,Southpaw,290,35,36-40,Orthodox,0.06,51.76,35.22,7.41,2.43,1.03,596.17,0.04,74.16,37.35,1.88,1.08,0.78,83.58,False,False,True,False,True,False,False,False
Fabricio Werdum,Stipe Miocic,UFC 198: Werdum vs Miocic,2016-05-14,5,2016,MALE,Curitiba,Parana,Brazil,Dan Miragliotta,Blue,KO/TKO,Punch,1,True,Heavyweight,5,False,0.0,5,-7.62,-185,38,36-40,Orthodox,160,33,36-40,Orthodox,0.28,127.51,73.01,3.16,0.82,0.56,67.67,0.56,87.41,49.65,4.45,1.7,0.0,278.3,False,False,True,True,True,False,True,False
Francisco Trinaldo,Yancy Medeiros,UFC 198: Werdum vs Miocic,2016-05-14,5,2016,MALE,Curitiba,Parana,Brazil,Dan Miragliotta,Red,U-DEC,,3,False,Lightweight,3,False,-2.54,9,-12.7,-275,37,36-40,Southpaw,235,28,36-40,Orthodox,0.25,99.7,42.33,1.8,0.7,0.02,91.82,0.64,151.12,47.17,0.5,0.0,0.25,35.5,False,False,False,False,False,False,False,False
Jacare Souza,Vitor Belfort,UFC 198: Werdum vs Miocic,2016-05-14,5,2016,MALE,Curitiba,Parana,Brazil,Osiris Maia,Red,KO/TKO,Punches,1,False,Middleweight,3,False,2.54,-3,-5.08,-280,36,36-40,Orthodox,240,39,36-40,Southpaw,0.03,40.19,22.62,5.38,1.41,0.59,218.34,0.85,19.49,10.56,0.0,0.0,0.02,6.8,False,False,False,False,True,False,False,False
John Lineker,Rob Font,UFC 198: Werdum vs Miocic,2016-05-14,5,2016,MALE,Curitiba,Parana,Brazil,Kevin MacDonald,Red,U-DEC,,3,False,Bantamweight,3,False,-12.7,-3,-10.16,-145,25,21-25,Orthodox,125,28,21-25,Orthodox,0.74,109.86,44.08,0.53,0.28,1.38,26.23,1.0,66.5,32.0,2.5,0.5,0.0,35.0,False,True,True,False,False,False,False,False
Mauricio Rua,Corey Anderson,UFC 198: Werdum vs Miocic,2016-05-14,5,2016,MALE,Curitiba,Parana,Brazil,Mario Yamasaki,Red,S-DEC,,3,False,Light Heavyweight,3,False,-5.08,8,-7.62,140,34,31-35,Orthodox,-160,26,31-35,Orthodox,0.32,65.74,35.19,2.92,1.19,0.02,165.85,0.0,150.12,62.09,6.97,2.78,0.0,307.59,False,False,True,False,True,False,False,False
Renato Moicano,Zubaira Tukhugov,UFC 198: Werdum vs Miocic,2016-05-14,5,2016,MALE,Curitiba,Parana,Brazil,Eduardo Herdy,Red,S-DEC,,3,False,Featherweight,3,False,7.62,1,10.16,100,26,26-30,Orthodox,-120,25,26-30,Orthodox,0.0,111.0,48.0,2.0,1.0,1.0,31.0,0.0,82.0,29.25,2.0,1.25,0.0,31.5,True,True,False,False,False,False,False,False
Rogerio Nogueira,Patrick Cummins,UFC 198: Werdum vs Miocic,2016-05-14,5,2016,MALE,Curitiba,Parana,Brazil,Leon Roberts,Red,KO/TKO,Punches,1,False,Light Heavyweight,3,False,0.0,4,-2.54,195,39,36-40,Southpaw,-235,35,36-40,Orthodox,0.07,112.54,40.85,0.01,0.01,0.51,13.96,0.0,81.98,37.28,8.03,4.73,0.02,219.11,False,False,True,False,True,False,False,False
Thiago Santos,Nate Marquardt,UFC 198: Werdum vs Miocic,2016-05-14,5,2016,MALE,Curitiba,Parana,Brazil,Kevin MacDonald,Red,KO/TKO,Punch,1,False,Middleweight,3,False,5.08,-5,5.08,-360,32,31-35,Orthodox,300,37,31-35,Orthodox,0.41,54.84,32.22,1.16,0.5,0.0,31.88,0.56,37.09,18.15,1.54,0.16,0.07,32.29,False,False,False,False,False,False,False,False
Warlley Alves,Bryan Barberena,UFC 198: Werdum vs Miocic,2016-05-14,5,2016,MALE,Curitiba,Parana,Brazil,Leon Roberts,Blue,U-DEC,,3,False,Welterweight,3,False,-2.54,-2,0.0,-600,25,21-25,Orthodox,450,27,21-25,Southpaw,0.12,29.62,13.5,1.25,0.88,1.0,151.75,0.25,105.0,52.25,1.25,0.75,0.5,142.0,True,False,False,False,False,False,False,False
Abel Trujillo,Jordan Rinaldi,UFC Fight Night: Almeida vs Garbrandt,2016-05-29,5,2016,MALE,Las Vegas,Nevada,USA,Herb Dean,Red,U-DEC,,3,False,Lightweight,3,False,-5.08,4,-5.08,-320,32,31-35,Orthodox,260,28,31-35,Orthodox,0.2,24.68,7.66,2.03,0.44,0.52,32.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False
Aljamain Sterling,Bryan Caraway,UFC Fight Night: Almeida vs Garbrandt,2016-05-29,5,2016,MALE,Las Vegas,Nevada,USA,Jason Herzog,Blue,S-DEC,,3,False,Bantamweight,3,False,-2.54,-5,7.62,-310,26,26-30,Orthodox,255,31,26-30,Orthodox,0.0,67.38,33.0,5.88,2.62,1.12,342.38,0.0,142.44,45.5,9.5,1.09,0.38,113.62,True,False,True,False,True,False,False,False
Chris Camozzi,Vitor Miranda,UFC Fight Night: Almeida vs Garbrandt,2016-05-29,5,2016,MALE,Las Vegas,Nevada,USA,Herb Dean,Red,U-DEC,,3,False,Middleweight,3,False,2.54,-8,-2.54,125,29,26-30,Orthodox,-145,37,26-30,Orthodox,0.5,58.46,35.16,1.1,0.75,0.53,78.85,0.0,62.75,41.62,0.38,0.25,0.0,67.38,False,False,False,False,False,False,False,False
Chris de la Rocha,Adam Milstead,UFC Fight Night: Almeida vs Garbrandt,2016-05-29,5,2016,MALE,Las Vegas,Nevada,USA,Chris Tognoni,Blue,KO/TKO,Punches,2,False,Heavyweight,3,False,0.0,9,10.16,245,37,36-40,Orthodox,-290,28,36-40,Orthodox,0.0,12.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False
Erik Koch,Shane Campbell,UFC Fight Night: Almeida vs Garbrandt,2016-05-29,5,2016,MALE,Las Vegas,Nevada,USA,Chris Tognoni,Red,SUB,Rear Naked Choke,2,False,Lightweight,3,False,-5.08,-2,0.0,120,27,26-30,Southpaw,-140,29,26-30,Orthodox,0.28,33.25,14.0,0.0,0.0,0.62,34.5,0.0,96.0,58.25,3.5,1.5,0.0,178.25,False,False,False,False,False,False,False,False
Jake Collier,Alberto Uda,UFC Fight Night: Almeida vs Garbrandt,2016-05-29,5,2016,MALE,Las Vegas,Nevada,USA,Jason Herzog,Red,KO/TKO,Spinning Back Kick,2,False,Middleweight,3,False,0.0,-4,2.54,110,27,26-30,Orthodox,-130,31,26-30,Orthodox,0.5,82.0,31.5,1.25,0.5,0.25,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False
Jorge Masvidal,Lorenz Larkin,UFC Fight Night: Almeida vs Garbrandt,2016-05-29,5,2016,MALE,Las Vegas,Nevada,USA,Jason Herzog,Blue,S-DEC,,3,False,Welterweight,3,False,0.0,2,5.08,-115,31,31-35,Orthodox,-105,29,31-35,Orthodox,0.31,120.56,59.45,2.94,0.73,0.57,149.66,0.38,119.29,57.09,1.0,0.0,0.0,17.34,False,False,False,False,False,False,False,False
Joshua Burkman,Paul Felder,UFC Fight Night: Almeida vs Garbrandt,2016-05-29,5,2016,MALE,Las Vegas,Nevada,USA,Chris Tognoni,Blue,U-DEC,,3,False,Lightweight,3,False,-2.54,4,5.08,245,36,36-40,Orthodox,-290,32,36-40,Orthodox,0.0,95.95,47.53,6.0,1.93,0.01,131.54,0.06,111.12,49.12,2.19,1.06,1.5,231.44,False,False,False,False,False,False,False,False
Renan Barao,Jeremy Stephens,UFC Fight Night: Almeida vs Garbrandt,2016-05-29,5,2016,MALE,Las Vegas,Nevada,USA,Herb Dean,Blue,U-DEC,,3,False,Featherweight,3,False,-5.08,-1,-2.54,-150,29,26-30,Orthodox,130,30,26-30,Orthodox,0.35,168.95,57.48,3.7,0.57,0.27,46.29,0.52,94.71,44.91,7.13,0.21,0.01,135.84,False,False,False,False,True,False,False,False
Sara McMann,Jessica Eye,UFC Fight Night: Almeida vs Garbrandt,2016-05-29,5,2016,FEMALE,Las Vegas,Nevada,USA,John McCarthy,Red,U-DEC,,3,False,Women's Bantamweight,3,False,0.0,6,0.0,-125,35,31-35,Orthodox,105,29,31-35,Orthodox,0.25,46.06,15.56,2.75,1.0,0.0,170.69,0.0,105.88,46.0,0.5,0.5,0.5,183.12,False,False,True,False,True,False,False,False
Tarec Saffiedine,Rick Story,UFC Fight Night: Almeida vs Garbrandt,2016-05-29,5,2016,MALE,Las Vegas,Nevada,USA,John McCarthy,Blue,U-DEC,,3,False,Welterweight,3,False,2.54,-2,-2.54,115,29,26-30,Switch,-135,31,26-30,Southpaw,0.75,150.0,67.5,1.25,0.25,0.25,125.25,0.73,205.34,102.57,2.03,1.51,0.25,145.3,False,False,True,False,True,False,False,False
Thomas Almeida,Cody Garbrandt,UFC Fight Night: Almeida vs Garbrandt,2016-05-29,5,2016,MALE,Las Vegas,Nevada,USA,John McCarthy,Blue,KO/TKO,Punches,1,False,Bantamweight,5,False,-2.54,0,12.7,-200,24,21-25,Southpaw,170,24,21-25,Orthodox,0.75,75.25,36.88,0.0,0.0,0.0,3.12,1.25,93.5,33.75,2.25,1.0,0.0,23.0,True,True,True,False,False,False,False,False
Beneil Dariush,James Vick,UFC 199: Rockhold vs. Bisping 2,2016-06-04,6,2016,MALE,Los Angeles,California,USA,Mike Beltran,Red,KO/TKO,Punch,1,False,Lightweight,3,False,-12.7,-2,-10.16,-140,27,26-30,Southpaw,120,29,26-30,Orthodox,0.01,90.09,38.86,4.55,0.94,0.27,144.4,0.06,123.81,59.31,0.31,0.0,0.31,24.62,False,True,True,False,False,False,False,False
Brian Ortega,Clay Guida,UFC 199: Rockhold vs. Bisping 2,2016-06-04,6,2016,MALE,Los Angeles,California,USA,Herb Dean,Red,KO/TKO,Knee,3,False,Featherweight,3,False,2.54,-9,-2.54,-235,25,21-25,Switch,195,34,21-25,Orthodox,0.25,81.75,25.5,1.25,0.25,1.75,82.75,0.06,43.39,16.09,4.56,2.26,0.27,223.19,False,False,True,False,False,False,False,False
Cole Miller,Alex Caceres,UFC 199: Rockhold vs. Bisping 2,2016-06-04,6,2016,MALE,Los Angeles,California,USA,John McCarthy,Blue,U-DEC,,3,False,Featherweight,3,False,7.62,5,2.54,-165,32,31-35,Orthodox,145,27,31-35,Southpaw,0.13,93.7,30.39,0.55,0.02,0.21,29.21,0.03,94.59,45.17,1.53,0.53,0.04,70.75,False,False,False,False,False,False,False,False
Dan Henderson,Hector Lombard,UFC 199: Rockhold vs. Bisping 2,2016-06-04,6,2016,MALE,Los Angeles,California,USA,Herb Dean,Red,KO/TKO,Elbow,2,False,Middleweight,3,False,5.08,7,7.62,265,45,41-45,Orthodox,-325,38,41-45,Southpaw,0.28,11.06,6.71,0.15,0.01,0.0,2.99,1.09,84.83,49.44,3.03,1.66,0.0,231.56,False,False,True,False,False,False,False,False
Dominick Cruz,Urijah Faber,UFC 199: Rockhold vs. Bisping 2,2016-06-04,6,2016,MALE,Los Angeles,California,USA,Herb Dean,Red,U-DEC,,5,True,Bantamweight,5,False,5.08,-6,2.54,-380,31,31-35,Orthodox,315,37,31-35,Orthodox,0.0,204.5,81.25,10.0,4.25,0.12,134.25,0.14,104.39,54.75,8.54,1.38,0.22,93.43,True,False,True,True,True,False,True,False
Dustin Poirier,Bobby Green,UFC 199: Rockhold vs. Bisping 2,2016-06-04,6,2016,MALE,Los Angeles,California,USA,Jason Herzog,Red,KO/TKO,Punch,1,False,Lightweight,3,False,-2.54,-2,2.54,-185,27,26-30,Southpaw,160,29,26-30,Orthodox,0.81,90.67,49.27,4.12,2.27,0.3,294.15,0.06,123.0,54.38,2.31,0.44,0.06,49.81,False,False,True,False,True,False,False,False
Jessica Penne,Jessica Andrade,UFC 199: Rockhold vs. Bisping 2,2016-06-04,6,2016,FEMALE,Los Angeles,California,USA,Jason Herzog,Blue,KO/TKO,Punches,2,False,Women's Strawweight,3,False,10.16,9,12.7,110,33,31-35,Orthodox,-130,24,31-35,Orthodox,0.0,93.0,32.0,9.5,2.0,0.0,277.5,0.12,69.42,40.38,3.86,2.94,0.64,278.61,False,False,True,False,False,False,False,False
Jonathan Wilson,Henrique da Silva,UFC 199: Rockhold vs. Bisping 2,2016-06-04,6,2016,MALE,Los Angeles,California,USA,Mike Beltran,Blue,KO/TKO,Punches,2,False,Light Heavyweight,3,False,-2.54,2,-2.54,-165,28,26-30,Southpaw,145,26,26-30,Orthodox,1.0,8.0,4.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,False,False
Luke Rockhold,Michael Bisping,UFC 199: Rockhold vs. Bisping 2,2016-06-04,6,2016,MALE,Los Angeles,California,USA,John McCarthy,Blue,KO/TKO,Punch,1,True,Middleweight,5,False,5.08,-6,5.08,-750,31,31-35,Southpaw,525,37,31-35,Orthodox,0.16,112.94,72.06,2.28,1.25,1.25,222.06,0.53,269.69,97.64,0.66,0.01,0.0,35.41,False,False,True,True,True,False,True,False
Max Holloway,Ricardo Lamas,UFC 199: Rockhold vs. Bisping 2,2016-06-04,6,2016,MALE,Los Angeles,California,USA,John McCarthy,Red,U-DEC,,3,False,Featherweight,3,False,7.62,-10,-5.08,-270,24,21-25,Orthodox,230,34,21-25,Orthodox,0.04,99.56,49.57,0.56,0.56,0.39,128.58,0.13,75.25,36.47,4.04,1.7,0.22,179.25,False,False,True,False,True,False,False,False
Polo Reyes,Dong Hyun Ma,UFC 199: Rockhold vs. Bisping 2,2016-06-04,6,2016,MALE,Los Angeles,California,USA,Mike Beltran,Red,,,,False,Lightweight,3,False,0.0,4,2.54,-115,31,31-35,Orthodox,-105,27,31-35,Orthodox,1.0,31.0,10.0,0.0,0.0,0.0,2.0,0.0,42.0,19.0,3.0,0.0,0.0,76.0,True,False,False,False,False,False,False,False
Sean Strickland,Tom Breese,UFC 199: Rockhold vs. Bisping 2,2016-06-04,6,2016,MALE,Los Angeles,California,USA,Herb Dean,Red,S-DEC,,3,False,Welterweight,3,False,-5.08,1,7.62,-110,25,21-25,Orthodox,-110,24,21-25,Southpaw,0.75,161.88,69.5,2.56,1.62,0.56,188.25,0.5,48.75,28.25,0.5,0.0,0.5,208.25,False,True,False,False,False,False,False,False
Ali Bagautinov,Geane Herrera,UFC Fight Night: MacDonald vs Thompson,2016-06-18,6,2016,MALE,Ottawa,Ontario,Canada,Jerin Valel,Red,U-DEC,,3,False,Flyweight,3,False,-2.54,5,-2.54,-260,31,31-35,Orthodox,220,26,31-35,Orthodox,0.12,116.12,35.69,7.56,1.5,0.19,204.88,0.5,65.5,23.5,0.5,0.5,0.0,11.5,False,False,True,False,False,False,False,False
Chris Beal,Joe Soto,UFC Fight Night: MacDonald vs Thompson,2016-06-18,6,2016,MALE,Ottawa,Ontario,Canada,Jerin Valel,Blue,SUB,Rear Naked Choke,3,False,Bantamweight,3,False,2.54,1,10.16,105,30,26-30,Orthodox,-125,29,26-30,Orthodox,0.12,111.75,41.25,3.5,1.88,0.12,285.75,0.0,107.0,51.25,2.75,0.5,2.0,7.0,False,False,False,False,False,False,False,False
Colby Covington,Jonathan Meunier,UFC Fight Night: MacDonald vs Thompson,2016-06-18,6,2016,MALE,Ottawa,Ontario,Canada,Yves Lavigne,Red,SUB,Rear Naked Choke,3,False,Welterweight,3,False,-10.16,0,-7.62,-235,28,26-30,Orthodox,195,28,26-30,Switch,0.0,23.62,11.75,5.25,1.88,0.12,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False
Donald Cerrone,Patrick Cote,UFC Fight Night: MacDonald vs Thompson,2016-06-18,6,2016,MALE,Ottawa,Ontario,Canada,Yves Lavigne,Red,KO/TKO,Punches,3,False,Welterweight,3,False,5.08,-3,5.08,-170,33,31-35,Orthodox,150,36,31-35,Orthodox,0.03,40.04,18.41,1.78,0.6,0.57,27.75,0.75,73.36,44.45,2.64,0.47,0.63,156.91,False,False,False,False,False,False,False,False
Elias Theodorou,Sam Alvey,UFC Fight Night: MacDonald vs Thompson,2016-06-18,6,2016,MALE,Ottawa,Ontario,Canada,John McCarthy,Red,U-DEC,,3,False,Middleweight,3,False,-2.54,-2,0.0,-235,28,26-30,Orthodox,195,30,26-30,Southpaw,0.0,101.38,38.25,8.75,1.75,0.0,317.62,0.38,20.69,10.0,0.0,0.0,0.0,3.12,False,False,False,False,False,False,False,False
Jason Saggo,Leandro Silva,UFC Fight Night: MacDonald vs Thompson,2016-06-18,6,2016,MALE,Ottawa,Ontario,Canada,John McCarthy,Red,S-DEC,,3,False,Lightweight,3,False,5.08,0,-2.54,-115,30,26-30,Orthodox,-105,30,26-30,Orthodox,0.25,36.0,19.75,4.75,2.0,0.0,235.5,0.0,66.97,30.25,3.0,1.19,0.22,188.97,False,False,False,False,False,False,False,False
Misha Cirkunov,Ion Cutelaba,UFC Fight Night: MacDonald vs Thompson,2016-06-18,6,2016,MALE,Ottawa,Ontario,Canada,Herb Dean,Red,SUB,Arm Triangle,3,False,Light Heavyweight,3,False,5.08,7,5.08,-220,29,26-30,Orthodox,180,22,26-30,Southpaw,0.0,46.0,28.0,5.0,3.0,0.5,151.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,False,False
Olivier Aubin-Mercier,Thibault Gouti,UFC Fight Night: MacDonald vs Thompson,2016-06-18,6,2016,MALE,Ottawa,Ontario,Canada,Yves Lavigne,Red,SUB,Rear Naked Choke,3,False,Lightweight,3,False,-2.54,-2,-5.08,-470,27,26-30,Southpaw,375,29,26-30,Orthodox,0.12,69.5,36.12,7.75,2.62,0.19,272.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False
Randa Markos,Jocelyn Jones-Lybarger,UFC Fight Night: MacDonald vs Thompson,2016-06-18,6,2016,FEMALE,Ottawa,Ontario,Canada,Herb Dean,Red,U-DEC,,3,False,Women's Strawweight,3,False,-7.62,0,-2.54,-115,30,26-30,Orthodox,-105,30,26-30,Orthodox,0.0,88.5,35.25,6.0,1.25,0.25,276.25,0.0,106.0,29.0,2.0,0.0,0.0,141.0,False,False,True,False,False,False,False,False
Rory MacDonald,Stephen Thompson,UFC Fight Night: MacDonald vs Thompson,2016-06-18,6,2016,MALE,Ottawa,Ontario,Canada,John McCarthy,Blue,U-DEC,,5,False,Welterweight,5,False,0.0,-7,2.54,-105,26,26-30,Orthodox,-115,33,26-30,Orthodox,0.25,178.07,68.63,3.25,0.52,0.04,38.73,1.26,58.15,29.8,0.88,0.34,0.0,45.41,False,False,True,False,True,False,False,False
Steve Bosse,Sean O'Connell,UFC Fight Night: MacDonald vs Thompson,2016-06-18,6,2016,MALE,Ottawa,Ontario,Canada,Herb Dean,Red,U-DEC,,3,False,Light Heavyweight,3,False,-5.08,2,-5.08,-135,34,31-35,Orthodox,115,32,31-35,Orthodox,0.5,6.5,2.5,0.0,0.0,0.0,0.5,0.19,44.44,21.5,0.56,0.0,0.12,52.0,False,False,False,False,False,False,False,False
Tamdan McCrory,Krzysztof Jotko,UFC Fight Night: MacDonald vs Thompson,2016-06-18,6,2016,MALE,Ottawa,Ontario,Canada,Yves Lavigne,Blue,KO/TKO,Punch,1,False,Middleweight,3,False,7.62,3,2.54,-170,29,26-30,Switch,150,26,26-30,Southpaw,0.0,45.19,26.11,3.92,1.78,1.0,316.25,0.0,126.94,50.25,3.38,1.69,0.0,122.12,False,False,False,False,False,False,False,False
