date,event,referee,r_fighter,b_fighter,finish,totalfighttimesecs,finishround,heightdif,agedif,reachdif,r_odds,b_odds,r_avgkd,b_avgkd,r_avgsigstratt,b_avgsigstratt,r_avgsigstrlanded,b_avgsigstrlanded,r_avgtdatt,b_avgtdatt,r_avgtdlanded,b_avgtdlanded,r_avgsubatt,b_avgsubatt,r_avgctrltime,b_avgctrltime
2020-09-26,UFC 253: Adesanya vs. Costa,Lukasz Bosacki,Kai Kara-France,Brandon Royval,SUB,,,12.7,1.0,-2.54,-240.0,188.0,0.19,0.0,232.0,33.0,5.27,1.93,2.56,1.0,0.6,1.81,0.0,3.6,47.88,124.0
2020-09-26,UFC 253: Adesanya vs. Costa,Jason Herzog,Ketlen Vieira,Sijara Eubanks,U-DEC,,,-10.16,6.0,-2.54,-190.0,150.0,0.0,0.03,76.62,139.75,2.74,4.71,1.31,5.19,2.03,2.17,0.8,0.5,212.25,417.12
2020-09-26,UFC 253: Adesanya vs. Costa,Jason Herzog,Khadis Ibragimov,Danilo Marques,U-DEC,,,7.62,9.0,0.0,-182.0,150.0,0.0,,74.25,,4.64,0.0,2.5,,1.44,0.0,0.0,0.0,158.0,
2020-09-26,UFC 253: Adesanya vs. Costa,Kevin Sataki,Shane Young,Ludovit Klein,KO/TKO,,,0.0,-2.0,-10.16,108.0,-129.0,0.5,,228.0,,6.1,0.0,2.5,,0.76,0.0,0.0,0.0,38.0,
2020-09-26,UFC 253: Adesanya vs. Costa,Lukasz Bosacki,William Knight,Aleksa Camur,U-DEC,,,7.62,-7.0,2.54,134.0,-167.0,,0.0,,165.0,6.61,5.96,,2.0,3.54,0.72,0.0,0.0,,0.0
2020-10-03,UFC Fight Night: Holm vs. Aldana,Marc Goddard,Carlos Condit,Court McGee,U-DEC,,,-7.62,-1.0,0.0,111.0,-137.0,0.02,0.38,50.74,237.8,3.56,4.86,0.3,6.87,0.58,1.71,1.2,0.4,60.42,128.99
2020-10-03,UFC Fight Night: Holm vs. Aldana,Kevin Sataki,Casey Kenney,Heili Alateng,U-DEC,,,-5.08,-1.0,-5.08,-335.0,246.0,0.0,0.0,70.62,110.0,3.66,2.77,0.62,10.0,1.35,3.5,0.8,0.0,93.38,185.5
2020-10-03,UFC Fight Night: Holm vs. Aldana,Jason Herzog,Charles Jourdain,Joshua Culibao,,,,,,,,,1.0,0.0,137.75,28.0,,,0.0,3.0,,,,,12.25,10.0
2020-10-03,UFC Fight Night: Holm vs. Aldana,Jason Herzog,Dequan Townsend,Dusko Todorovic,KO/TKO,,,-5.08,-8.0,-12.7,245.0,-335.0,0.0,,41.75,,1.15,6.8,0.0,,0.0,0.0,0.0,0.0,1.5,
2020-10-03,UFC Fight Night: Holm vs. Aldana,,Germaine de Randamie,Julianna Pena,SUB,,,-7.62,-5.0,-5.08,-150.0,122.0,0.28,0.0,63.41,65.28,2.72,2.96,0.06,4.09,0.0,2.6,0.2,0.9,63.32,306.19
2020-10-03,UFC Fight Night: Holm vs. Aldana,Marc Goddard,Holly Holm,Irene Aldana,U-DEC,,,2.54,-6.0,-2.54,-125.0,103.0,0.03,0.5,64.75,170.66,2.75,6.16,2.64,0.07,0.5,0.28,0.1,0.1,319.55,3.33
2020-10-03,UFC Fight Night: Holm vs. Aldana,Kevin Sataki,Jordan Williams,Nassourdine Imavov,U-DEC,,,5.08,-4.0,0.0,-125.0,105.0,,,,,8.05,0.0,,,1.45,0.0,0.0,0.0,,
2020-10-03,UFC Fight Night: Holm vs. Aldana,Marc Goddard,Kyler Phillips,Cameron Else,KO/TKO,,,2.54,8.0,-2.54,-480.0,342.0,0.0,,168.0,,6.53,0.0,4.0,,1.9,0.0,0.9,0.0,352.0,
2020-10-03,UFC Fight Night: Holm vs. Aldana,Marc Goddard,Loma Lookboonmee,Jinh Yu Frey,U-DEC,,,5.08,11.0,10.16,-150.0,120.0,0.0,0.0,140.5,46.0,5.07,2.09,3.5,0.0,1.0,0.0,0.0,0.0,59.0,7.0
2020-10-03,UFC Fight Night: Holm vs. Aldana,Jason Herzog,Luigi Vendramini,Jessin Ayari,KO/TKO,,,10.16,4.0,0.0,-109.0,-114.0,0.0,0.0,17.0,140.0,0.63,3.58,5.0,2.0,0.0,0.0,2.4,0.3,161.0,17.25
2020-10-03,UFC Fight Night: Holm vs. Aldana,Kevin Sataki,Yorgan De Castro,Carlos Felipe,U-DEC,,,0.0,-8.0,2.54,-265.0,205.0,0.5,0.0,40.5,121.0,2.19,2.93,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2020-10-10,UFC Fight Night: Moraes vs. Sandhagen,Lukasz Bosacki,Ali Qaisi,Tony Kelley,U-DEC,,,7.62,3.0,5.08,190.0,-245.0,0.0,0.0,105.0,226.0,2.93,7.6,9.0,1.0,2.0,0.0,1.0,0.0,115.0,0.0
2020-10-10,UFC Fight Night: Moraes vs. Sandhagen,Marc Goddard,Ben Rothwell,Marcin Tybura,U-DEC,,,-2.54,-4.0,0.0,-159.0,130.0,0.26,0.0,121.1,63.41,3.37,3.32,1.88,5.78,0.68,1.69,0.3,0.1,261.31,431.87
2020-10-10,UFC Fight Night: Moraes vs. Sandhagen,Lukasz Bosacki,Bruno Silva,Tagir Ulanbekov,U-DEC,,,5.08,0.0,2.54,321.0,-455.0,0.0,,73.5,,2.32,0.0,11.0,,2.68,0.0,0.0,0.0,255.0,
2020-10-10,UFC Fight Night: Moraes vs. Sandhagen,Marc Goddard,Chris Daukaus,Rodrigo Nascimento,KO/TKO,,,-2.54,-4.0,10.16,205.0,-265.0,2.0,0.0,59.0,52.0,8.28,4.44,0.0,2.0,0.0,2.9,0.0,2.9,35.0,143.0
2020-10-10,UFC Fight Night: Moraes vs. Sandhagen,Kevin Sataki,Edson Barboza,Makwan Amirkhani,U-DEC,,,-2.54,-3.0,-7.62,-286.0,225.0,0.57,0.01,124.81,24.52,4.08,1.55,0.85,6.3,0.46,3.45,0.1,1.6,91.79,132.18
2020-10-10,UFC Fight Night: Moraes vs. Sandhagen,Marc Goddard,Giga Chikadze,Omar Morales,U-DEC,,,-2.54,2.0,-2.54,136.0,-175.0,0.5,0.5,127.75,152.0,3.31,3.85,1.0,0.5,0.51,0.42,0.0,0.0,25.75,182.5
2020-10-10,UFC Fight Night: Moraes vs. Sandhagen,Kevin Sataki,Impa Kasanganay,Joaquin Buckley,KO/TKO,,,-2.54,0.0,2.54,-265.0,200.0,0.0,0.0,198.0,120.0,5.58,3.8,1.0,2.0,1.67,0.0,0.0,0.0,15.0,13.0
2020-10-10,UFC Fight Night: Moraes vs. Sandhagen,Kevin Sataki,Markus Perez,Dricus Du Plessis,KO/TKO,,,-2.54,-6.0,-2.54,133.0,-167.0,0.0,,75.25,,2.75,0.0,2.75,,1.08,0.0,1.1,0.0,96.5,
2020-10-10,UFC Fight Night: Moraes vs. Sandhagen,Marc Goddard,Marlon Moraes,Cory Sandhagen,KO/TKO,,,12.7,-4.0,7.62,115.0,-141.0,0.25,0.09,106.52,75.88,3.53,6.95,1.56,0.91,0.46,1.2,0.5,0.6,21.3,74.88
2020-10-10,UFC Fight Night: Moraes vs. Sandhagen,Lukasz Bosacki,Tom Aspinall,Alan Baudot,KO/TKO,,,-5.08,3.0,-7.62,-560.0,400.0,1.0,,10.0,,13.33,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,
2020-10-10,UFC Fight Night: Moraes vs. Sandhagen,Lukasz Bosacki,Tom Breese,KB Bhullar,KO/TKO,,,2.54,-1.0,7.62,-275.0,210.0,0.31,,38.72,,3.55,0.0,0.94,,0.0,0.0,0.3,0.0,33.66,
2020-10-10,UFC Fight Night: Moraes vs. Sandhagen,Kevin Sataki,Tracy Cortez,Stephanie Egger,U-DEC,,,5.08,6.0,5.08,-205.0,160.0,0.0,,140.0,,4.83,0.0,9.0,,3.0,0.0,0.0,0.0,527.0,
2020-10-10,UFC Fight Night: Moraes vs. Sandhagen,Kevin Sataki,Youssef Zalel,Ilia Topuria,U-DEC,,,-7.62,-1.0,-12.7,-162.0,130.0,0.5,,87.75,,3.2,0.0,6.0,,3.0,0.0,1.7,0.0,372.25,
2020-10-17,UFC Fight Night: Ortega vs. The Korean Zombie,Lukasz Bosacki,Brian Ortega,Chan Sung Jung,U-DEC,,,-2.54,4.0,7.62,160.0,-200.0,0.29,0.82,195.96,83.61,4.07,4.58,5.79,0.77,0.51,0.78,1.4,0.6,79.46,20.41
2020-10-17,UFC Fight Night: Ortega vs. The Korean Zombie,Lukasz Bosacki,Claudio Silva,James Krause,U-DEC,,,7.62,-4.0,5.08,120.0,-150.0,0.0,0.75,42.5,109.94,2.8,4.65,3.62,3.46,3.32,1.05,2.1,1.0,195.38,208.93
2020-10-17,UFC Fight Night: Ortega vs. The Korean Zombie,Anders Ohlsson,Gadzhimurad Antigulov,Maxim Grishin,KO/TKO,,,10.16,3.0,20.32,277.0,-375.0,0.0,0.0,14.0,32.0,2.89,1.2,2.62,0.0,8.4,0.0,2.8,0.0,84.88,16.0
2020-10-17,UFC Fight Night: Ortega vs. The Korean Zombie,Anders Ohlsson,Gillian Robertson,Poliana Botelho,U-DEC,,,7.62,6.0,10.16,-215.0,169.0,0.0,0.12,39.19,61.75,1.96,3.65,3.3,1.12,3.33,1.27,1.2,0.0,429.27,214.25
2020-10-17,UFC Fight Night: Ortega vs. The Korean Zombie,Lukasz Bosacki,Jamie Mullarkey,Fares Ziam,U-DEC,,,2.54,-3.0,2.54,-137.0,110.0,0.0,0.0,95.0,31.0,2.4,0.67,15.0,4.0,3.0,0.0,1.0,0.0,203.0,146.0
2020-10-17,UFC Fight Night: Ortega vs. The Korean Zombie,Anders Ohlsson,Jimmy Crute,Modestas Bukauskas,KO/TKO,,,2.54,2.0,10.16,-335.0,250.0,0.12,0.0,21.5,49.0,4.08,3.6,5.12,0.0,4.63,0.0,2.6,0.0,166.62,0.0
2020-10-17,UFC Fight Night: Ortega vs. The Korean Zombie,Lukasz Bosacki,Junyong Park,John Phillips,U-DEC,,,2.54,6.0,5.08,-278.0,215.0,0.0,0.38,167.5,24.56,6.41,2.25,5.0,0.0,3.04,0.0,0.0,0.0,112.0,8.06
2020-10-17,UFC Fight Night: Ortega vs. The Korean Zombie,Lukasz Bosacki,Katlyn Chookagian,Jessica Andrade,KO/TKO,,,-20.32,-2.0,-15.24,130.0,-159.0,0.0,0.06,117.28,135.8,4.19,6.4,1.8,2.58,0.31,3.02,0.5,0.4,319.67,44.93
2020-10-17,UFC Fight Night: Ortega vs. The Korean Zombie,Lukasz Bosacki,Mateusz Gamrot,Guram Kutateladze,S-DEC,,,2.54,-1.0,5.08,-335.0,245.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,
2020-10-17,UFC Fight Night: Ortega vs. The Korean Zombie,Lukasz Bosacki,Said Nurmagomedov,Mark Striegl,KO/TKO,,,0.0,4.0,0.0,-435.0,317.0,0.25,,120.25,,4.22,0.0,3.75,,0.46,0.0,0.0,0.0,38.25,
2020-10-17,UFC Fight Night: Ortega vs. The Korean Zombie,Anders Ohlsson,Thomas Almeida,Jonathan Martinez,U-DEC,,,2.54,-3.0,0.0,-139.0,110.0,0.17,1.62,102.89,128.5,5.66,4.22,0.0,1.5,0.0,0.64,0.0,0.0,6.95,91.75
2020-10-24,UFC 254: Khabib vs. Gaethje,Lukasz Bosacki,Alex Oliveira,Shavkat Rakhmonov,SUB,,,5.08,-6.0,2.54,-112.0,-112.0,0.51,,82.78,,2.89,0.0,1.94,,2.47,0.0,0.6,0.0,108.78,
2020-10-24,UFC 254: Khabib vs. Gaethje,Lukasz Bosacki,Alexander Volkov,Walt Harris,KO/TKO,,,-5.08,5.0,-7.62,-190.0,150.0,0.09,0.91,115.56,38.58,4.65,2.97,1.47,0.21,0.72,0.32,0.2,0.2,48.56,29.92
2020-10-24,UFC 254: Khabib vs. Gaethje,Anders Ohlsson,Da-Un Jung,Sam Alvey,,,,,,,,,0.5,0.06,100.0,85.48,,,0.5,0.39,,,,,3.5,54.56
2020-10-24,UFC 254: Khabib vs. Gaethje,Jason Herzog,Jacob Malkoun,Phillip Hawes,KO/TKO,,,7.62,6.0,10.16,195.0,-250.0,,,,,0.0,3.47,,,0.0,1.74,0.0,0.0,,
2020-10-24,UFC 254: Khabib vs. Gaethje,Jason Herzog,Joel Alvarez,Alexander Yakovlev,SUB,,,0.0,10.0,-7.62,-175.0,138.0,0.0,0.05,60.5,38.17,3.03,1.79,0.0,4.98,0.0,1.56,0.6,0.2,4.25,226.44
2020-10-24,UFC 254: Khabib vs. Gaethje,Jason Herzog,Khabib Nurmagomedov,Justin Gaethje,SUB,,,2.54,-1.0,0.0,-315.0,255.0,0.0,0.44,106.85,132.11,4.11,7.74,8.87,0.02,5.35,0.0,0.7,0.0,597.6,8.94
2020-10-24,UFC 254: Khabib vs. Gaethje,Lukasz Bosacki,Lauren Murphy,Liliya Shakirova,SUB,,,-2.54,-8.0,-5.08,-215.0,170.0,0.12,,161.89,,3.88,0.0,2.93,,1.14,0.0,0.0,0.0,98.47,
2020-10-24,UFC 254: Khabib vs. Gaethje,Lukasz Bosacki,Liana Jojua,Miranda Maverick,KO/TKO,,,-2.54,-2.0,7.62,295.0,-400.0,0.0,,24.0,,1.39,0.0,1.5,,1.98,0.0,3.0,0.0,96.0,
2020-10-24,UFC 254: Khabib vs. Gaethje,Anders Ohlsson,Magomed Ankalaev,Ion Cutelaba,KO/TKO,,,-5.08,-2.0,0.0,-335.0,250.0,0.44,0.03,38.81,37.64,3.46,5.29,1.12,1.38,0.68,2.59,0.0,0.0,152.25,30.51
2020-10-24,UFC 254: Khabib vs. Gaethje,Anders Ohlsson,Nathaniel Wood,Casey Kenney,U-DEC,,,2.54,2.0,-2.54,140.0,-177.0,0.06,0.0,164.06,166.81,5.52,4.25,2.31,0.81,1.65,1.13,1.1,0.6,80.25,46.69
2020-10-24,UFC 254: Khabib vs. Gaethje,Anders Ohlsson,Robert Whittaker,Jared Cannonier,U-DEC,,,-2.54,7.0,10.16,-110.0,-110.0,0.55,0.88,168.62,48.46,4.51,3.72,6.64,0.02,0.46,0.18,0.0,0.0,87.23,20.55
2020-10-24,UFC 254: Khabib vs. Gaethje,Jason Herzog,Stefan Struve,Tai Tuivasa,KO/TKO,,,-22.86,-5.0,-22.86,-112.0,-112.0,0.01,0.09,59.78,76.47,3.13,4.09,1.0,0.06,0.58,0.0,1.7,0.0,37.29,60.91
2020-10-31,UFC Fight Night: Hall vs. Silva,Herb Dean,Adrian Yanez,Victor Rodriguez,KO/TKO,,,-5.08,2.0,-12.7,-500.0,356.0,,,,,10.77,0.0,,,0.0,0.0,0.0,0.0,,
2020-10-31,UFC Fight Night: Hall vs. Silva,Keith Peterson,Bobby Green,Thiago Moises,U-DEC,,,-2.54,-9.0,-2.54,-335.0,245.0,0.25,0.0,132.71,51.25,5.13,2.68,4.5,3.25,1.53,1.1,0.4,1.6,306.24,64.88
2020-10-31,UFC Fight Night: Hall vs. Silva,Keith Peterson,Bryce Mitchell,Andre Fili,U-DEC,,,2.54,4.0,10.16,-150.0,120.0,0.0,0.14,40.38,152.23,2.05,3.9,3.38,5.13,2.13,2.71,2.7,0.2,486.25,93.91
2020-10-31,UFC Fight Night: Hall vs. Silva,Mark Smith,Chris Gruetzemacher,Alexander Hernandez,KO/TKO,,,2.54,-6.0,10.16,315.0,-435.0,0.0,0.06,150.38,95.75,7.12,3.17,0.0,3.62,0.0,2.15,0.0,0.0,56.5,68.25
2020-10-31,UFC Fight Night: Hall vs. Silva,Mark Smith,Cole Williams,Jason Witt,SUB,,,-5.08,-3.0,-7.62,119.0,-148.0,0.0,0.0,6.0,5.0,0.77,2.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-31,UFC Fight Night: Hall vs. Silva,Chris Tognoni,Dustin Jacoby,Justin Ledet,KO/TKO,,,2.54,0.0,10.16,-400.0,296.0,0.0,0.0,99.0,85.16,3.4,3.33,0.0,0.16,0.3,0.24,0.0,0.2,0.0,39.34
2020-10-31,UFC Fight Night: Hall vs. Silva,Mark Smith,Kevin Holland,Charlie Ontiveros,SUB,,,-2.54,2.0,-7.62,-770.0,500.0,0.62,,108.84,,4.69,0.0,1.74,,0.96,0.0,0.8,0.0,141.0,
2020-10-31,UFC Fight Night: Hall vs. Silva,Herb Dean,Maurice Greene,Greg Hardy,KO/TKO,,,-5.08,-2.0,0.0,250.0,-335.0,0.12,0.0,89.19,114.19,4.31,4.48,0.0,0.5,0.0,0.0,0.7,0.0,16.34,30.72
2020-10-31,UFC Fight Night: Hall vs. Silva,Chris Tognoni,Miles Johns,Kevin Natividad,KO/TKO,,,-2.54,1.0,10.16,-165.0,131.0,0.0,,54.5,,3.19,0.0,1.0,,1.64,0.0,0.0,0.0,86.0,
2020-10-31,UFC Fight Night: Hall vs. Silva,Keith Peterson,Sean Strickland,Jack Marshman,U-DEC,,,-2.54,1.0,-7.62,-375.0,277.0,0.52,0.05,147.21,62.86,4.34,2.64,0.52,0.0,1.37,0.0,0.5,0.0,45.32,0.27
2020-10-31,UFC Fight Night: Hall vs. Silva,Herb Dean,Uriah Hall,Anderson Silva,KO/TKO,,,5.08,9.0,-5.08,-230.0,185.0,0.82,0.04,81.33,45.89,3.31,3.04,0.14,0.0,0.75,0.52,0.2,0.8,14.22,0.28
2020-11-07,UFC Fight Night: Santos vs. Teixeira,Herb Dean,Alexandr Romanov,Marcos Rogerio de Lima,SUB,,,-2.54,6.0,0.0,-455.0,330.0,0.0,0.76,147.0,36.48,5.87,3.78,4.0,0.62,6.41,0.76,3.2,0.8,495.0,145.13
2020-11-07,UFC Fight Night: Santos vs. Teixeira,Mark Smith,Andrei Arlovski,Tanner Boser,U-DEC,,,-2.54,-12.0,-5.08,235.0,-305.0,0.0,0.25,105.18,67.38,3.54,4.54,0.13,0.0,0.5,0.0,0.3,0.0,10.2,3.25
2020-11-07,UFC Fight Night: Santos vs. Teixeira,Jason Herzog,Claudia Gadelha,Yan Xiaonan,U-DEC,,,2.54,0.0,0.0,125.0,-155.0,0.0,0.0,154.96,220.0,3.4,6.72,4.19,3.38,3.13,1.2,0.7,0.0,136.58,181.44
2020-11-07,UFC Fight Night: Santos vs. Teixeira,Chris Tognoni,Darren Elkins,Luiz Garagorri,SUB,,,-2.54,-5.0,-2.54,-240.0,185.0,0.01,0.0,196.13,65.5,3.54,3.75,7.98,0.5,2.43,0.79,1.2,0.0,105.84,66.0
2020-11-07,UFC Fight Night: Santos vs. Teixeira,Herb Dean,Giga Chikadze,Jamey Simmons,KO/TKO,,,-17.78,-4.0,-22.86,-835.0,525.0,0.75,,142.38,,3.52,0.0,1.0,,0.4,0.0,0.0,0.0,27.38,
2020-11-07,UFC Fight Night: Santos vs. Teixeira,Chris Tognoni,Gustavo Lopez,Anthony Birchak,SUB,,,7.62,3.0,5.08,-134.0,108.0,0.0,0.25,57.0,84.75,0.93,3.98,0.0,1.38,0.0,0.68,0.0,0.0,2.0,79.75
2020-11-07,UFC Fight Night: Santos vs. Teixeira,Mark Smith,Max Griffin,Ramiz Brahimaj,KO/TKO,,,-2.54,-7.0,-7.62,-143.0,115.0,0.09,,94.64,,3.87,0.0,4.46,,1.9,0.0,0.5,0.0,265.02,
2020-11-07,UFC Fight Night: Santos vs. Teixeira,Jason Herzog,Raoni Barcelos,Khalid Taha,U-DEC,,,-5.08,-5.0,5.08,-400.0,295.0,0.38,0.75,106.88,59.5,4.79,2.64,3.5,0.5,2.31,0.0,0.7,0.5,190.0,28.75
2020-11-07,UFC Fight Night: Santos vs. Teixeira,Herb Dean,Thiago Santos,Glover Teixeira,SUB,,,0.0,5.0,0.0,-240.0,190.0,0.52,0.5,134.25,141.69,4.44,3.74,0.92,3.76,0.83,1.87,0.1,0.9,38.99,323.59
2020-11-07,UFC Fight Night: Santos vs. Teixeira,Mark Smith,Trevin Giles,Bevon Lewis,KO/TKO,,,7.62,1.0,12.7,100.0,-125.0,0.06,0.0,96.12,101.25,3.61,4.05,0.56,2.75,1.47,0.0,0.2,0.0,199.31,338.75
2020-11-14,UFC Fight Night: Felder vs. Dos Anjos,Mark Smith,Abdul Razak Alhassan,Khaos Williams,KO/TKO,,,5.08,-9.0,10.16,-240.0,185.0,0.53,1.0,83.47,17.0,4.54,22.22,2.19,1.0,0.73,0.0,0.0,0.0,55.06,5.0
2020-11-14,UFC Fight Night: Felder vs. Dos Anjos,Jason Herzog,Alex Morono,Rhys McKee,U-DEC,,,7.62,-5.0,15.24,-177.0,140.0,0.27,0.0,90.35,0.0,4.42,0.0,0.38,0.0,0.0,0.0,0.6,0.0,16.84,0.0
2020-11-14,UFC Fight Night: Felder vs. Dos Anjos,Jason Herzog,Ashley Yoder,Miranda Granger,U-DEC,,,0.0,-5.0,-2.54,135.0,-167.0,0.03,0.0,109.81,75.5,2.96,3.47,2.88,0.0,1.14,0.0,0.4,0.0,314.88,5.5
2020-11-14,UFC Fight Night: Felder vs. Dos Anjos,Herb Dean,Brendan Allen,Sean Strickland,KO/TKO,,,-2.54,5.0,2.54,-118.0,-106.0,0.5,0.26,45.75,187.11,2.67,4.64,1.0,0.26,1.42,1.22,2.4,0.4,275.25,22.66
2020-11-14,UFC Fight Night: Felder vs. Dos Anjos,Chris Tognoni,Don'tale Mayes,Roque Martinez,U-DEC,,,-20.32,6.0,-22.86,-265.0,205.0,0.0,0.0,84.5,15.0,4.19,0.75,0.0,0.0,0.0,0.0,0.0,0.0,47.5,0.0
2020-11-14,UFC Fight Night: Felder vs. Dos Anjos,Chris Tognoni,Geraldo de Freitas,Tony Gravely,S-DEC,,,-5.08,0.0,-7.62,117.0,-148.0,0.0,0.0,94.0,44.0,2.97,3.94,8.0,7.0,4.0,4.77,0.0,1.2,262.0,249.0
2020-11-14,UFC Fight Night: Felder vs. Dos Anjos,Jason Herzog,Kay Hansen,Cory McKenna,U-DEC,,,2.54,0.0,-12.7,-230.0,180.0,0.0,,55.0,,2.49,3.13,11.0,,2.41,1.0,1.2,0.0,271.0,
2020-11-14,UFC Fight Night: Felder vs. Dos Anjos,Herb Dean,Paul Felder,Rafael Dos Anjos,S-DEC,,,-7.62,0.0,0.0,165.0,-200.0,0.02,0.0,179.14,93.27,3.67,3.47,1.07,3.02,0.25,1.82,0.2,0.6,55.04,101.01
2020-11-14,UFC Fight Night: Felder vs. Dos Anjos,Mark Smith,Randa Markos,Kanako Murata,U-DEC,,,-7.62,-8.0,-2.54,155.0,-200.0,0.0,,49.92,,2.92,0.0,0.62,,1.32,0.0,0.2,0.0,101.97,
2020-11-21,UFC 255: Figueiredo vs. Perez,Chris Tognoni,Alan Jouban,Jared Gooden,U-DEC,,,0.0,-12.0,10.16,-150.0,120.0,0.59,,96.0,,4.85,0.0,1.16,,0.59,0.0,0.0,0.0,23.21,
2020-11-21,UFC 255: Figueiredo vs. Perez,Chris Tognoni,Antonina Shevchenko,Ariane Lipski,KO/TKO,,,-5.08,-10.0,0.0,-167.0,130.0,0.0,0.25,69.0,70.88,4.09,3.34,0.25,0.12,0.5,0.32,0.8,0.7,71.5,190.5
2020-11-21,UFC 255: Figueiredo vs. Perez,Marc Goddard,Brandon Moreno,Brandon Royval,KO/TKO,,,5.08,2.0,-5.08,-190.0,150.0,0.14,1.0,135.94,52.0,3.0,3.9,1.92,0.5,1.75,1.06,0.5,3.2,180.74,107.5
2020-11-21,UFC 255: Figueiredo vs. Perez,Mark Smith,Daniel Rodriguez,Nicolas Dalby,U-DEC,,,-5.08,3.0,0.0,-335.0,250.0,1.75,0.0,132.25,71.53,8.46,3.17,0.25,1.62,1.83,1.74,0.4,0.0,8.75,113.81
2020-11-21,UFC 255: Figueiredo vs. Perez,Marc Goddard,Deiveson Figueiredo,Alex Perez,SUB,,,2.54,-4.0,-7.62,-286.0,225.0,1.36,1.03,43.88,55.47,2.8,4.68,0.73,1.11,1.71,3.03,2.9,1.4,94.44,97.22
2020-11-21,UFC 255: Figueiredo vs. Perez,Herb Dean,Joaquin Buckley,Jordan Wright,KO/TKO,,,10.16,3.0,2.54,-265.0,205.0,0.5,1.0,107.0,15.0,3.92,7.79,2.0,0.0,0.85,0.0,0.0,0.0,38.0,13.0
2020-11-21,UFC 255: Figueiredo vs. Perez,Mark Smith,Katlyn Chookagian,Cynthia Calvillo,U-DEC,,,-12.7,2.0,-10.16,205.0,-265.0,0.0,0.0,85.14,184.32,4.18,4.21,0.9,5.62,0.3,1.97,0.5,1.3,172.33,335.74
2020-11-21,UFC 255: Figueiredo vs. Perez,Mark Smith,Kyle Daukaus,Dustin Stoltzfus,U-DEC,,,-7.62,2.0,-2.54,-315.0,230.0,0.0,,58.0,,3.4,3.68,5.0,,2.5,3.45,2.0,3.5,464.0,
2020-11-21,UFC 255: Figueiredo vs. Perez,Chris Tognoni,Louis Cosce,Sasha Palatnikov,KO/TKO,,,10.16,6.0,2.54,-455.0,325.0,,,,,13.33,0.0,,,0.0,0.0,0.0,0.0,,
2020-11-21,UFC 255: Figueiredo vs. Perez,Herb Dean,Mauricio Rua,Paul Craig,KO/TKO,,,5.08,-6.0,0.0,150.0,-190.0,0.22,0.12,83.76,34.83,3.63,2.3,3.51,1.87,2.17,1.61,0.8,1.6,255.92,44.19
2020-11-21,UFC 255: Figueiredo vs. Perez,Marc Goddard,Mike Perry,Tim Means,U-DEC,,,10.16,7.0,10.16,-150.0,120.0,0.5,0.64,100.68,113.3,4.36,4.92,0.93,4.26,0.66,0.98,0.0,0.2,210.56,201.07
2020-11-21,UFC 255: Figueiredo vs. Perez,Herb Dean,Valentina Shevchenko,Jennifer Maia,U-DEC,,,-2.54,0.0,-5.08,-1667.0,850.0,0.12,0.0,82.2,112.5,3.06,4.08,3.02,0.5,2.09,0.23,0.4,0.2,305.17,76.81
2020-11-28,UFC Fight Night: Smith vs. Clark,Herb Dean,Anthony Smith,Devin Clark,SUB,,,-10.16,-2.0,-2.54,-139.0,115.0,0.03,0.03,84.82,89.02,2.97,3.4,1.99,7.35,0.41,2.76,0.7,0.1,33.38,261.15
2020-11-28,UFC Fight Night: Smith vs. Clark,Jason Herzog,Ashlee Evans-Smith,Norma Dumont,U-DEC,,,-2.54,-3.0,0.0,-137.0,110.0,0.0,0.0,215.36,16.0,4.86,1.42,6.53,3.0,1.3,4.27,0.0,0.0,53.31,139.0
2020-11-28,UFC Fight Night: Smith vs. Clark,Mark Smith,Gina Mazany,Rachael Ostovich,KO/TKO,,,-7.62,-3.0,-15.24,-200.0,160.0,0.0,0.0,23.56,34.25,2.75,2.32,1.19,2.25,3.14,3.28,0.0,1.3,53.38,35.0
2020-11-28,UFC Fight Night: Smith vs. Clark,Dan Miragliotta,Jonathan Pearce,Kai Kamaka,KO/TKO,,,-12.7,-3.0,-5.08,245.0,-335.0,0.0,0.0,19.0,185.0,11.21,7.6,0.0,5.0,4.48,5.0,0.0,0.0,0.0,309.0
2020-11-28,UFC Fight Night: Smith vs. Clark,Mark Smith,Josh Parisian,Parker Porter,U-DEC,,,-10.16,4.0,-10.16,-200.0,160.0,,0.0,,52.0,7.07,6.82,,0.0,0.0,1.22,2.9,1.2,,0.0
2020-11-28,UFC Fight Night: Smith vs. Clark,Jason Herzog,Luke Sanders,Nate Maness,SUB,,,10.16,-5.0,12.7,-155.0,125.0,0.66,0.0,65.88,50.0,6.0,1.4,0.62,1.0,0.37,1.0,0.4,0.0,37.88,89.0
2020-11-28,UFC Fight Night: Smith vs. Clark,Herb Dean,Martin Day,Anderson Dos Santos,SUB,,,-12.7,3.0,-7.62,-167.0,135.0,1.0,0.0,172.0,151.0,5.39,2.7,1.0,5.0,0.7,1.0,0.7,0.5,110.5,125.0
